category_code,country_code,state_code,age,success,number_degrees
social,other,other,1097.0,0,
mobile,other,other,731.0,0,
cleantech,other,other,1097.0,0,
,other,other,1066.0,0,
biotech,USA,other,737.0,1,
software,other,other,1180.0,0,
software,USA,California,884.0,0,
public_relations,other,other,863.0,1,
software,other,other,475.0,0,
ecommerce,USA,other,1403.0,0,
enterprise,USA,other,731.0,0,24.0
,USA,other,731.0,0,
finance,USA,other,731.0,0,
web,other,other,361.0,0,
software,USA,California,331.0,1,
medical,USA,other,1097.0,0,
cleantech,USA,other,489.0,0,
software,USA,other,731.0,0,
biotech,USA,California,1097.0,0,
network_hosting,USA,California,935.0,1,17.0
enterprise,USA,other,748.0,0,
search,other,other,1097.0,0,
,USA,California,731.0,0,
medical,USA,other,1097.0,0,
cleantech,USA,California,796.0,1,
advertising,USA,California,654.0,0,20.0
biotech,USA,California,731.0,0,
mobile,USA,other,731.0,0,
enterprise,USA,other,580.0,0,
enterprise,other,other,389.0,0,
games_video,other,other,34.0,1,
games_video,USA,other,514.0,0,
cleantech,USA,other,1097.0,0,
enterprise,USA,California,1097.0,0,
enterprise,USA,California,731.0,0,
mobile,other,other,1066.0,0,
ecommerce,USA,other,366.0,0,
biotech,other,other,1431.0,0,
security,other,other,915.0,0,
finance,USA,other,1097.0,0,
enterprise,other,other,1097.0,0,24.0
web,other,other,1054.0,1,
web,other,other,548.0,0,
advertising,USA,California,1097.0,0,
mobile,other,other,1097.0,0,
other,other,other,416.0,0,
search,USA,California,48.0,1,
mobile,other,other,731.0,0,
software,USA,other,824.0,1,
messaging,USA,other,460.0,0,
web,USA,other,397.0,0,
biotech,USA,other,731.0,0,
advertising,USA,California,356.0,0,
messaging,other,other,1006.0,0,
games_video,USA,California,1193.0,1,26.0
finance,USA,California,731.0,0,
enterprise,USA,other,823.0,0,
mobile,other,other,852.0,0,
games_video,USA,other,340.0,0,
games_video,other,other,1097.0,0,
mobile,other,other,700.0,0,
enterprise,USA,California,731.0,0,
enterprise,USA,other,580.0,0,
ecommerce,USA,California,153.0,1,
software,USA,California,488.0,0,
mobile,USA,California,1230.0,1,
semiconductor,other,other,1097.0,0,
games_video,USA,other,1097.0,0,
analytics,USA,other,1097.0,0,
enterprise,USA,California,731.0,0,
web,USA,California,366.0,0,19.0
ecommerce,other,other,574.0,1,
cleantech,USA,other,1097.0,0,
games_video,USA,California,122.0,1,
biotech,USA,other,731.0,0,
web,other,other,747.0,0,
biotech,USA,other,1097.0,0,
mobile,other,other,605.0,0,
medical,USA,California,1097.0,1,24.0
games_video,other,other,1100.0,0,
travel,USA,other,444.0,0,
games_video,USA,California,731.0,0,
games_video,other,other,1097.0,0,
biotech,USA,other,1056.0,1,
software,USA,California,362.0,0,
games_video,USA,California,1.0,0,
semiconductor,USA,other,1097.0,0,
advertising,USA,other,1097.0,0,
enterprise,USA,California,730.0,0,
software,USA,other,1128.0,0,
analytics,USA,other,366.0,0,14.0
advertising,USA,other,731.0,0,
biotech,USA,other,314.0,1,
biotech,USA,California,973.0,1,
enterprise,USA,other,366.0,0,
ecommerce,USA,California,345.0,0,
ecommerce,other,other,397.0,0,
biotech,USA,other,1342.0,0,27.0
medical,other,other,731.0,0,
software,USA,other,486.0,0,
ecommerce,USA,other,769.0,0,
advertising,USA,other,700.0,0,
cleantech,USA,California,479.0,0,
advertising,USA,other,978.0,0,
software,USA,other,144.0,1,
games_video,other,other,731.0,0,
ecommerce,other,other,611.0,0,
games_video,USA,other,1097.0,0,
mobile,USA,other,1097.0,0,
music,USA,California,731.0,0,
enterprise,USA,other,1338.0,0,
web,USA,other,731.0,0,
software,USA,other,731.0,0,
public_relations,other,other,748.0,0,
manufacturing,other,other,1097.0,0,
software,other,other,797.0,0,
biotech,other,other,1097.0,0,
software,other,other,1376.0,1,
search,USA,other,397.0,0,
software,other,other,1097.0,0,
semiconductor,USA,other,1023.0,0,
advertising,USA,other,740.0,1,
security,other,other,731.0,0,
software,USA,California,1239.0,1,
mobile,other,other,853.0,0,
mobile,USA,other,403.0,1,
software,USA,other,731.0,0,
hardware,USA,California,1097.0,0,
other,USA,California,731.0,0,
mobile,USA,other,345.0,1,
software,USA,other,731.0,0,
analytics,USA,other,366.0,0,
mobile,USA,California,519.0,0,
mobile,other,other,598.0,0,
hardware,USA,other,1097.0,0,
manufacturing,USA,other,731.0,0,
web,USA,other,1372.0,0,
music,USA,California,458.0,0,
software,other,other,731.0,0,
music,other,other,366.0,0,
fashion,other,other,1403.0,0,
web,USA,California,1096.0,1,
enterprise,other,other,1097.0,0,
web,other,other,488.0,0,
ecommerce,other,other,792.0,0,
games_video,USA,California,559.0,1,
enterprise,USA,California,519.0,0,
mobile,USA,California,1097.0,0,
advertising,USA,California,304.0,1,
hardware,USA,other,1097.0,0,
ecommerce,USA,California,366.0,0,
health,USA,other,731.0,0,
advertising,other,other,415.0,1,
enterprise,other,other,884.0,0,
hardware,USA,other,731.0,0,
music,other,other,928.0,0,
messaging,USA,California,488.0,0,
software,USA,California,731.0,0,
software,USA,other,1.0,0,
enterprise,USA,other,1097.0,0,
health,USA,other,1403.0,1,
education,USA,California,717.0,1,
hardware,USA,California,731.0,0,
semiconductor,other,other,1097.0,0,
social,other,other,580.0,0,
ecommerce,other,other,731.0,0,
games_video,other,other,884.0,0,
games_video,other,other,454.0,1,
analytics,other,other,342.0,0,
social,other,other,390.0,0,
news,other,other,519.0,0,
manufacturing,USA,other,779.0,0,
biotech,USA,other,1097.0,0,
web,USA,California,1281.0,0,
games_video,USA,California,1097.0,0,
fashion,USA,other,976.0,0,
mobile,USA,California,397.0,0,
ecommerce,USA,California,672.0,0,
software,other,other,1097.0,0,
education,USA,California,731.0,0,
web,USA,California,458.0,0,
web,USA,California,700.0,0,
mobile,USA,other,78.0,1,
messaging,USA,California,550.0,0,
education,other,other,1281.0,0,
web,USA,other,492.0,0,
hardware,USA,other,1097.0,0,
web,other,other,746.0,0,
enterprise,other,other,1339.0,0,
enterprise,USA,California,193.0,1,10.0
enterprise,USA,California,290.0,1,
mobile,other,other,915.0,0,
messaging,other,other,731.0,0,
software,USA,other,731.0,0,
biotech,other,other,1342.0,0,
enterprise,USA,California,1128.0,0,
enterprise,USA,other,792.0,0,
analytics,USA,other,1097.0,0,
web,other,other,1372.0,0,
legal,USA,other,945.0,0,
enterprise,USA,other,731.0,0,12.0
social,USA,other,366.0,0,
other,USA,other,427.0,0,
ecommerce,other,other,648.0,0,
education,other,other,306.0,0,
web,other,other,1097.0,0,
education,USA,other,1303.0,1,
sports,USA,other,640.0,0,
ecommerce,other,other,700.0,0,
other,other,other,519.0,0,
web,USA,other,215.0,0,
web,USA,other,366.0,0,
advertising,USA,other,366.0,0,
web,other,other,1037.0,0,
search,other,other,573.0,0,
web,other,other,1066.0,0,
web,other,other,130.0,1,
web,other,other,1377.0,0,
security,USA,other,731.0,0,
news,other,other,731.0,0,
ecommerce,USA,California,731.0,0,
semiconductor,other,other,731.0,0,
web,USA,California,458.0,0,
games_video,USA,California,1097.0,0,
web,other,other,619.0,0,
web,USA,California,246.0,0,
advertising,other,other,417.0,0,
mobile,other,other,366.0,0,
advertising,other,other,1097.0,0,
ecommerce,other,other,451.0,0,
fashion,other,other,1097.0,0,
software,other,other,731.0,0,
mobile,USA,California,62.0,0,
real_estate,other,other,641.0,0,
ecommerce,USA,other,83.0,1,
advertising,USA,other,366.0,0,
cleantech,USA,California,1097.0,0,
advertising,USA,California,108.0,1,
security,USA,other,418.0,0,
analytics,USA,other,731.0,0,
,USA,other,347.0,0,
software,other,other,1006.0,0,
semiconductor,other,other,1077.0,1,
mobile,other,other,686.0,0,
enterprise,USA,other,1028.0,0,
enterprise,USA,other,731.0,0,
mobile,USA,California,366.0,0,
web,USA,other,8.0,1,
social,other,other,1097.0,0,
cleantech,USA,California,700.0,1,
enterprise,USA,other,731.0,0,
consulting,other,other,1160.0,0,
software,USA,California,326.0,0,
enterprise,USA,California,519.0,0,
software,USA,other,427.0,0,
mobile,USA,California,366.0,0,
mobile,USA,other,972.0,0,
software,USA,California,550.0,0,
web,other,other,1068.0,0,
advertising,other,other,427.0,0,
social,USA,California,427.0,0,
advertising,other,other,505.0,0,
advertising,USA,other,1097.0,0,
biotech,USA,other,731.0,0,
fashion,other,other,366.0,0,
finance,other,other,1037.0,0,
software,other,other,366.0,0,
ecommerce,other,other,427.0,0,
web,other,other,366.0,0,
network_hosting,USA,California,731.0,0,
ecommerce,USA,other,1097.0,0,
mobile,USA,other,672.0,0,
cleantech,USA,California,738.0,1,
games_video,USA,California,366.0,0,
software,USA,California,1311.0,0,37.0
web,USA,other,1105.0,1,
network_hosting,USA,other,1351.0,1,
enterprise,USA,other,1097.0,0,
games_video,USA,California,366.0,0,
enterprise,other,other,366.0,0,
software,USA,other,598.0,0,
analytics,USA,other,366.0,0,
cleantech,USA,California,1097.0,0,
finance,USA,other,731.0,0,
education,USA,California,570.0,0,
software,other,other,1097.0,0,
health,other,other,731.0,0,
enterprise,other,other,731.0,0,
advertising,other,California,366.0,0,
mobile,other,other,1097.0,0,
web,USA,other,1189.0,0,
hardware,USA,California,1097.0,0,
transportation,USA,other,731.0,0,
music,USA,California,1097.0,0,
ecommerce,USA,California,366.0,0,
software,USA,California,1.0,0,
ecommerce,other,other,488.0,0,
analytics,other,other,1100.0,1,
ecommerce,other,other,1006.0,0,
web,other,other,460.0,0,
ecommerce,USA,other,419.0,0,
web,other,other,458.0,0,
advertising,other,other,1097.0,0,
web,USA,other,1097.0,0,
software,USA,California,98.0,1,
advertising,USA,other,366.0,0,
web,other,other,580.0,0,
public_relations,other,other,774.0,0,
education,USA,other,611.0,0,
,other,other,1357.0,1,
network_hosting,other,other,859.0,1,
web,other,other,611.0,0,
web,other,other,1066.0,0,
software,USA,California,1038.0,0,
mobile,USA,other,823.0,0,
other,other,other,486.0,0,
,USA,other,670.0,1,
ecommerce,USA,California,519.0,0,
manufacturing,USA,other,1097.0,0,
mobile,other,other,366.0,0,
education,USA,California,731.0,0,
web,USA,other,683.0,0,
network_hosting,USA,other,641.0,0,
legal,other,other,695.0,0,
web,USA,other,884.0,0,
enterprise,USA,California,941.0,0,12.0
analytics,other,other,488.0,0,
web,other,other,1037.0,0,
cleantech,USA,other,458.0,0,
nanotech,USA,California,1097.0,0,
mobile,USA,other,731.0,0,
education,USA,other,366.0,0,
software,other,other,884.0,0,
social,other,other,383.0,0,
search,other,other,731.0,0,
finance,other,other,853.0,0,
software,USA,other,366.0,0,
software,other,other,550.0,0,
web,USA,California,874.0,1,
web,USA,California,1148.0,1,
ecommerce,other,other,1354.0,0,
web,other,other,692.0,0,
games_video,other,other,731.0,0,
sports,USA,California,549.0,1,
real_estate,USA,California,488.0,1,
fashion,USA,other,207.0,1,
mobile,USA,California,731.0,0,
finance,other,other,530.0,0,
web,other,other,335.0,0,
hardware,USA,other,1097.0,0,
software,USA,other,731.0,0,12.0
web,USA,California,731.0,0,
other,other,other,731.0,0,
advertising,USA,other,1310.0,1,
software,USA,other,1097.0,0,
other,other,other,1097.0,0,
web,other,other,945.0,0,
ecommerce,USA,other,519.0,0,
mobile,USA,other,366.0,0,
ecommerce,USA,other,731.0,0,
enterprise,USA,California,1097.0,0,
web,USA,other,731.0,0,
web,USA,other,366.0,0,
web,USA,other,731.0,0,
biotech,USA,other,366.0,0,33.0
software,other,other,158.0,0,
ecommerce,other,other,575.0,0,
analytics,USA,other,641.0,0,
ecommerce,other,other,1097.0,0,
software,USA,other,731.0,0,
software,USA,California,731.0,0,
ecommerce,USA,California,617.0,1,
web,other,other,1097.0,0,
mobile,USA,other,1097.0,0,
messaging,USA,California,366.0,0,
web,other,other,366.0,0,
search,USA,California,611.0,0,
finance,USA,California,1097.0,0,
cleantech,USA,other,731.0,0,
search,USA,California,1097.0,0,
advertising,other,other,1311.0,0,
advertising,USA,California,731.0,0,
semiconductor,USA,other,1205.0,1,
games_video,USA,other,945.0,0,
messaging,USA,California,910.0,1,
other,other,other,300.0,0,
enterprise,USA,other,1342.0,0,
software,USA,other,519.0,0,
enterprise,USA,other,537.0,1,
software,USA,other,465.0,0,
games_video,other,other,731.0,0,
software,other,other,519.0,0,
ecommerce,other,other,397.0,0,
web,other,other,672.0,0,
web,USA,other,990.0,0,
web,other,other,1403.0,0,
software,USA,other,1348.0,1,
software,NZL,other,519.0,0,
mobile,USA,other,762.0,0,
games_video,other,other,476.0,0,
web,other,other,1097.0,0,
enterprise,USA,other,1097.0,0,
biotech,USA,other,366.0,0,
web,USA,California,731.0,0,7.0
mobile,USA,California,366.0,0,
enterprise,USA,California,1397.0,0,
medical,USA,California,1097.0,0,
biotech,USA,other,1097.0,0,13.0
search,other,other,1.0,0,
search,USA,California,366.0,0,
finance,other,other,672.0,0,
web,USA,other,641.0,0,
analytics,other,other,423.0,0,
advertising,USA,other,1431.0,0,
mobile,USA,other,953.0,1,
advertising,other,other,1372.0,0,
games_video,other,other,580.0,0,
mobile,USA,other,731.0,0,
travel,USA,other,457.0,0,
software,other,other,660.0,1,
advertising,USA,other,839.0,0,
enterprise,USA,other,731.0,0,
biotech,USA,California,1097.0,0,28.0
ecommerce,other,other,366.0,0,
biotech,other,other,731.0,0,
games_video,other,other,366.0,0,
ecommerce,other,other,366.0,0,
consulting,other,other,664.0,0,
software,other,other,870.0,0,
ecommerce,USA,other,519.0,0,
finance,other,other,1431.0,0,
advertising,USA,California,1403.0,0,
games_video,USA,other,366.0,0,
mobile,USA,California,290.0,0,
semiconductor,other,other,950.0,1,
web,USA,California,700.0,0,
network_hosting,other,other,1189.0,0,
finance,other,other,307.0,0,
sports,USA,other,731.0,0,
web,USA,California,528.0,1,
advertising,USA,California,458.0,0,
mobile,USA,California,488.0,0,
web,USA,other,885.0,0,
analytics,USA,California,611.0,0,
security,USA,other,366.0,0,
ecommerce,other,other,366.0,0,
software,USA,other,335.0,0,
security,other,other,672.0,0,
mobile,other,other,394.0,1,
enterprise,USA,other,286.0,0,
games_video,USA,other,731.0,0,
software,USA,other,1097.0,0,
mobile,other,other,731.0,0,
,other,other,580.0,0,
web,USA,other,1.0,0,
web,USA,other,1097.0,0,
web,other,other,284.0,0,
enterprise,USA,other,884.0,0,
advertising,USA,other,488.0,0,
travel,USA,other,366.0,0,
web,USA,other,307.0,0,
sports,USA,California,731.0,0,
finance,USA,other,860.0,0,
advertising,other,other,444.0,0,
other,other,other,884.0,0,
web,other,other,793.0,1,
games_video,other,other,199.0,1,
ecommerce,other,other,823.0,0,
hardware,USA,California,731.0,0,
web,USA,California,543.0,1,
games_video,USA,other,580.0,0,
enterprise,USA,California,731.0,0,
games_video,other,other,1424.0,0,
advertising,USA,other,366.0,0,
enterprise,USA,other,731.0,0,
web,USA,other,366.0,0,
ecommerce,USA,other,731.0,0,
mobile,USA,California,1097.0,0,17.0
social,USA,California,366.0,0,
enterprise,USA,other,1250.0,0,
ecommerce,USA,other,296.0,0,
enterprise,USA,California,366.0,0,24.0
hardware,other,other,853.0,0,
hardware,other,other,427.0,0,
software,USA,California,801.0,0,
design,USA,other,731.0,0,
search,USA,California,427.0,0,22.0
mobile,USA,other,530.0,0,
web,USA,California,1403.0,0,
security,USA,other,32.0,0,
travel,USA,California,366.0,0,
biotech,USA,other,731.0,0,
manufacturing,USA,other,1097.0,0,
software,other,other,34.0,1,
software,other,other,235.0,1,
sports,USA,California,672.0,0,
mobile,other,other,580.0,0,
web,other,other,307.0,0,
advertising,other,other,838.0,0,
web,USA,California,366.0,0,
games_video,USA,California,731.0,0,
messaging,other,other,727.0,0,
web,other,other,352.0,0,
software,USA,California,641.0,0,
games_video,other,other,430.0,0,
search,other,other,1226.0,0,
semiconductor,USA,California,731.0,0,
hardware,USA,other,731.0,0,
ecommerce,other,other,1097.0,0,
web,other,other,277.0,0,
ecommerce,other,other,410.0,0,
social,other,other,246.0,0,
web,other,other,930.0,0,
software,USA,California,992.0,1,
games_video,other,other,1097.0,0,
software,USA,other,731.0,0,
games_video,USA,other,366.0,0,
semiconductor,USA,California,1097.0,0,
advertising,USA,other,366.0,0,
web,USA,other,606.0,1,
software,other,other,1193.0,1,
web,USA,other,731.0,0,
consulting,USA,other,762.0,0,
web,other,other,444.0,0,
ecommerce,other,other,550.0,0,
,USA,other,1255.0,1,
real_estate,other,other,488.0,0,
enterprise,USA,California,731.0,0,
search,USA,California,1.0,0,9.0
games_video,USA,California,1418.0,0,
ecommerce,USA,other,731.0,0,
ecommerce,other,other,1128.0,0,
web,USA,California,853.0,0,
games_video,USA,California,573.0,1,
health,USA,other,419.0,0,
ecommerce,USA,other,488.0,0,
enterprise,USA,other,366.0,0,
mobile,USA,California,303.0,0,
enterprise,USA,California,883.0,0,
web,USA,California,1097.0,0,
software,USA,California,1045.0,0,
social,USA,California,1.0,0,
software,USA,California,366.0,0,
music,other,other,346.0,0,
games_video,USA,California,1372.0,0,
software,USA,California,580.0,0,
web,USA,California,731.0,0,
finance,USA,California,731.0,0,
analytics,USA,other,853.0,0,
education,USA,other,307.0,0,
games_video,other,other,611.0,0,
security,USA,other,1097.0,0,
software,USA,California,1248.0,1,
social,USA,California,1097.0,0,
search,other,other,487.0,0,
advertising,USA,California,307.0,0,
advertising,other,other,645.0,0,
mobile,USA,California,731.0,0,
software,USA,other,366.0,0,
software,USA,other,1097.0,0,
analytics,USA,California,366.0,0,
web,USA,other,366.0,0,
advertising,USA,California,1342.0,0,
software,other,other,1097.0,0,
software,other,other,126.0,1,
software,USA,other,1131.0,1,
web,USA,California,307.0,0,
consulting,other,other,366.0,0,
web,USA,California,366.0,0,
web,USA,California,1000.0,0,
photo_video,USA,other,731.0,0,
advertising,USA,other,528.0,1,
advertising,USA,other,1097.0,0,
mobile,USA,other,731.0,0,
software,USA,other,1097.0,1,
software,USA,other,1097.0,0,
web,USA,other,364.0,0,
software,USA,other,1403.0,0,
analytics,USA,California,550.0,0,
analytics,USA,California,488.0,0,
software,other,other,731.0,0,
advertising,USA,California,352.0,0,
advertising,other,other,558.0,0,
software,USA,California,1097.0,0,
public_relations,USA,other,1342.0,0,
software,USA,other,389.0,0,
software,USA,other,366.0,0,
software,other,other,1127.0,1,
fashion,other,other,249.0,0,
web,other,other,261.0,0,
advertising,USA,other,619.0,0,
advertising,USA,other,731.0,0,
enterprise,other,other,731.0,0,
software,USA,other,395.0,0,
social,other,other,262.0,0,
software,USA,other,262.0,0,
software,other,other,821.0,0,
messaging,other,other,272.0,0,
ecommerce,other,other,1.0,0,
software,other,other,919.0,0,
